Q66KW8,NP_001078914.1,NM_001085445.1,GeneID:447126,XB-GENE-1016356
A0A8J1M8A9,XP_041437275.1,XM_041581341.1,GeneID:121399774,NA
A0A8J1M7I2,XP_041437276.1,XM_041581342.1,GeneID:121399775,NA
A0A8J1M6F9,XP_041437277.1,XM_041581343.1,GeneID:121399776,NA
A0A8J1M6G8,XP_041437279.1,XM_041581345.1,GeneID:121399777,NA
A0A8J1M8B4,XP_041437280.1,XM_041581346.1,GeneID:108707643,NA
A0A8J1M7I8,XP_041437281.1,XM_041581347.1,GeneID:108705782,NA
A0A8J1M6G4,XP_041437282.1,XM_041581348.1,GeneID:108705498,NA
A0A8J1M6I1,XP_041437283.1,XM_041581349.1,GeneID:447389,XB-GENE-6253986
A0A8J1M6H2,XP_041437284.1,XM_041581350.1,GeneID:108708794,NA
A0A8J1M8B9,XP_041437285.1,XM_041581351.1,GeneID:121399779,NA
A0A8J1M7J3,XP_041437286.1,XM_041581352.1,GeneID:121399780,NA
A0A1L8HBN1,XP_041437287.1,XM_041581353.1,GeneID:108707774,XB-GENE-17340624
A0A8J1M6I6,XP_041437288.1,XM_041581354.1,GeneID:121399782,NA
A0A8J1M6H7,XP_041437289.1,XM_041581355.1,GeneID:108707779,NA
A0A8J1M8C4,XP_041437290.1,XM_041581356.1,GeneID:108707779,NA
A0A8J1M7J5,XP_041437291.1,XM_041581357.1,GeneID:108707779,NA
A0A8J1M6H4,XP_041437292.1,XM_041581358.1,GeneID:108707779,NA
A0A8J1M6J1,XP_041437302.1,XM_041581368.1,GeneID:447399,XB-GENE-5845211
A0A8J1M6I2,XP_041437294.1,XM_041581360.1,GeneID:108707780,NA
A0A8J1M8D0,XP_041437295.1,XM_041581361.1,GeneID:121393093,NA
A0A8J1M7K1,XP_041437296.1,XM_041581362.1,GeneID:121393093,NA
A0A8J1M6H8,XP_041437297.1,XM_041581363.1,GeneID:121399783,NA
A0A1L8HBS0,XP_041437298.1,XM_041581364.1,GeneID:121399783,NA
A0A8J1M6J0,XP_041437299.1,XM_041581365.1,GeneID:121399783,NA
A0A8J1M8D8,XP_041437300.1,XM_041581366.1,GeneID:121399783,NA
A0A8J1M7K9,XP_041437301.1,XM_041581367.1,GeneID:121399783,NA
A0A8J1M6K7,XP_041437303.1,XM_041581369.1,GeneID:121399784,NA
A0A1L8HBU8,XP_041437304.1,XM_041581370.1,GeneID:121399785,NA
A0A1L8HBQ6,XP_041437305.1,XM_041581371.1,GeneID:121399786,NA
A0A8J1M7L4,XP_041437306.1,XM_041581372.1,GeneID:108707382,XB-GENE-17337362
A0A8J1M6I9,XP_041437307.1,XM_041581373.1,GeneID:108707382,XB-GENE-17337362
A0A8J1M6J8,XP_041437309.1,XM_041581375.1,GeneID:447399,XB-GENE-5845211
A0A1L8HBV7,XP_041437310.1,XM_041581376.1,GeneID:108707787,NA
A0A8J1M7L9,XP_041437311.1,XM_041581377.1,GeneID:108707652,NA
A0A8J1M6J2,XP_041437312.1,XM_041581378.1,GeneID:108707789,XB-GENE-17333526
A0A8J1M6K3,XP_041437314.1,XM_041581380.1,GeneID:447399,XB-GENE-5845211
A0A8J1M7M2,XP_041437316.1,XM_041581382.1,GeneID:108707794,NA
A0A8J1M6M2,XP_041437318.1,XM_041581384.1,GeneID:108707794,NA
A0A1L8HBT0,XP_041437319.1,XM_041581385.1,GeneID:121399788,NA
A0A8J1M8F7,XP_041437320.1,XM_041581386.1,GeneID:108707797,NA
A0A8J1M7M6,XP_041437321.1,XM_041581387.1,GeneID:108707797,NA
A0A8J1M6K0,XP_041437322.1,XM_041581388.1,GeneID:108707797,NA
A0A1L8HC38,XP_041437323.1,XM_041581389.1,GeneID:108707384,XB-GENE-17341764
A0A8J1M6L1,XP_041437324.1,XM_041581390.1,GeneID:108707384,XB-GENE-17341764
A0A8J1M8G2,XP_041437325.1,XM_041581391.1,GeneID:108707798,XB-GENE-17330940
A0A1L8HBV2,XP_041437326.1,XM_041581392.1,GeneID:108707798,XB-GENE-17330940
A0A8J1M6K4,XP_041437327.1,XM_041581393.1,GeneID:121399789,NA
A0A8J1M6N2,XP_041437328.1,XM_041581394.1,GeneID:108707800,XB-GENE-17335574
A0A1L8HBX6,XP_041437329.1,XM_041581395.1,GeneID:108707800,XB-GENE-17335574
A0A8J1M8G7,XP_041437330.1,XM_041581396.1,GeneID:121399790,NA
A0A1L8HBW0,XP_041437331.1,XM_041581397.1,GeneID:108707801,NA
A0A8J1M6K9,XP_041437332.1,XM_041581398.1,GeneID:447407,XB-GENE-1006655
A0A8J1M6N8,XP_041437333.1,XM_041581399.1,GeneID:121399791,NA
A0A8J1M6M0,XP_041437334.1,XM_041581400.1,GeneID:108707806,NA
A0A8J1M8H1,XP_041437335.1,XM_041581401.1,GeneID:108707806,NA
A0A8J1M7N8,XP_041437336.1,XM_041581402.1,GeneID:108707806,NA
A0A8J1M6L4,XP_041437337.1,XM_041581403.1,GeneID:108707806,NA
A0A8J1M6P3,XP_041437338.1,XM_041581404.1,GeneID:108707806,NA
A0A8J1M6M5,XP_041437339.1,XM_041581405.1,GeneID:108707806,NA
A0A8J1M8H6,XP_041437340.1,XM_041581406.1,GeneID:108707806,NA
A0A1L8HBZ7,XP_041437341.1,XM_041581407.1,GeneID:108707807,XB-GENE-6485972
A0A8J1M6P9,XP_041437343.1,XM_041581409.1,GeneID:108707809,XB-GENE-17341615
A0A8J1M8I0,XP_041437345.1,XM_041581411.1,GeneID:108707387,XB-GENE-17336446
A0A8J1M7P8,XP_041437346.1,XM_041581412.1,GeneID:108707387,XB-GENE-17336446
A0A8J1M6M3,XP_041437347.1,XM_041581413.1,GeneID:121399792,NA
A0A8J1M6Q5,XP_041437348.1,XM_041581414.1,GeneID:121399792,NA
A0A8J1M8I5,XP_041437350.1,XM_041581416.1,GeneID:108707815,NA
A0A8J1M8J0,XP_041437355.1,XM_041581421.1,GeneID:447438,XB-GENE-17333188
A0A8J1M6N3,XP_041437357.1,XM_041581423.1,GeneID:108707388,NA
A0A8J1M6R6,XP_041437358.1,XM_041581424.1,GeneID:108707824,NA
A0A1L8HC10,XP_041437359.1,XM_041581425.1,GeneID:108707824,NA
A0A8J1M7R1,XP_041437361.1,XM_041581427.1,GeneID:779060,XB-GENE-17345040
A0A8J1M6N7,XP_041437362.1,XM_041581428.1,GeneID:108707828,NA
A0A8J1M6S0,XP_041437363.1,XM_041581429.1,GeneID:108707828,NA
A0A8J1M6P8,XP_041437364.1,XM_041581430.1,GeneID:121399796,NA
A0A8J1M8J8,XP_041437365.1,XM_041581431.1,GeneID:108707392,XB-GENE-6487699
A0A8J1M7R6,XP_041437366.1,XM_041581432.1,GeneID:108707830,NA
A0A8J1M6P2,XP_041437367.1,XM_041581433.1,GeneID:108707393,XB-GENE-22065594
A0A1L8HC23,XP_041437368.1,XM_041581434.1,GeneID:108707393,XB-GENE-22065594
A0A8J1M6Q2,XP_041437369.1,XM_041581435.1,GeneID:121399799,NA
A0A8J1M8K2,XP_041437370.1,XM_041581436.1,GeneID:108707832,NA
A0A8J1M7S1,XP_041437371.1,XM_041581437.1,GeneID:108707834,NA
A0A8J1M6P6,XP_041437372.1,XM_041581438.1,GeneID:108707834,NA
A0A8J1M6T1,XP_041437373.1,XM_041581439.1,GeneID:108707397,NA
A0A8J1M6Q6,XP_041437374.1,XM_041581440.1,GeneID:108707837,NA
A0A8J1M8K7,XP_041437375.1,XM_041581441.1,GeneID:108707837,NA
A0A8J1M7S5,XP_041437376.1,XM_041581442.1,GeneID:447469,XB-GENE-994003
A0A8J1M6Q1,XP_041437377.1,XM_041581443.1,GeneID:108707837,NA
A0A0U4ZU60,XP_041437378.1,XM_041581444.1,GeneID:108707836,NA
A0A8J1M6R1,XP_041437379.1,XM_041581445.1,GeneID:108707836,NA
A0A8J1M8L2,XP_041437380.1,XM_041581446.1,GeneID:121399800,NA
A0A8J1M7T0,XP_041437381.1,XM_041581447.1,GeneID:108707838,NA
A0A8J1M8L7,XP_041437385.1,XM_041581451.1,GeneID:121399801,NA
A0A8J1M7T4,XP_041437386.1,XM_041581452.1,GeneID:121399801,NA
A0A1L8HC75,XP_041437387.1,XM_041581453.1,GeneID:121399802,NA
A0A1L8HC72,XP_041437388.1,XM_041581454.1,GeneID:121399803,NA
A0A8J1M6R9,XP_041437389.1,XM_041581455.1,GeneID:108707843,NA
A0A8J1M8M2,XP_041437390.1,XM_041581456.1,GeneID:108707843,NA
A0A8J1M7T9,XP_041437391.1,XM_041581457.1,GeneID:108707843,NA
A0A8J1M6R7,XP_041437392.1,XM_041581458.1,GeneID:108707843,NA
A0A8J1M6V3,XP_041437393.1,XM_041581459.1,GeneID:108707843,NA
A0A8J1M6S4,XP_041437394.1,XM_041581460.1,GeneID:108707843,NA
A0A8J1M8M7,XP_041437395.1,XM_041581461.1,GeneID:108707843,NA
A0A8J1M7U3,XP_041437396.1,XM_041581462.1,GeneID:108707843,NA
A0A8J1M6S1,XP_041437397.1,XM_041581463.1,GeneID:108707843,NA
A0A8J1M6S9,XP_041437399.1,XM_041581465.1,GeneID:108707843,NA
A0A8J1M8N1,XP_041437400.1,XM_041581466.1,GeneID:108707843,NA
A0A8J1M7U7,XP_041437401.1,XM_041581467.1,GeneID:108707843,NA
A0A8J1M6S5,XP_041437402.1,XM_041581468.1,GeneID:108707843,NA
A0A8J1M6W2,XP_041437403.1,XM_041581469.1,GeneID:108707843,NA
A0A8J1M6T2,XP_041437407.1,XM_041581473.1,GeneID:108707843,NA
A0A8J1M7V1,XP_041437406.1,XM_041581472.1,GeneID:108707843,NA
A0A8J1M6W8,XP_041437408.1,XM_041581474.1,GeneID:108707843,NA
A0A8J1M6T7,XP_041437409.1,XM_041581475.1,GeneID:108707843,NA
A0A8J1M8P0,XP_041437410.1,XM_041581476.1,GeneID:108707843,NA
A0A8J1M7V6,XP_041437411.1,XM_041581477.1,GeneID:108707843,NA
A0A8J1M6T6,XP_041437412.1,XM_041581478.1,GeneID:108707843,NA
A0A8J1M6X3,XP_041437413.1,XM_041581479.1,GeneID:108707843,NA
A0A8J1M6U2,XP_041437414.1,XM_041581480.1,GeneID:108707843,NA
A0A8J1M8P5,XP_041437415.1,XM_041581481.1,GeneID:108707843,NA
A0A8J1M7W2,XP_041437416.1,XM_041581482.1,GeneID:108707843,NA
A0A8J1M6U1,XP_041437417.1,XM_041581483.1,GeneID:108707843,NA
A0A8J1M6X8,XP_041437418.1,XM_041581484.1,GeneID:108707843,NA
A0A8J1M6U7,XP_041437419.1,XM_041581485.1,GeneID:108707843,NA
A0A8J1M6U6,XP_041437423.1,XM_041581489.1,GeneID:108707843,NA
A0A8J1M7W4,XP_041437421.1,XM_041581487.1,GeneID:108707843,NA
A0A8J1M6V2,XP_041437424.1,XM_041581490.1,GeneID:108707843,NA
A0A8J1M8Q5,XP_041437425.1,XM_041581491.1,GeneID:108707843,NA
A0A8J1M7W9,XP_041437426.1,XM_041581492.1,GeneID:108707843,NA
A0A8J1M6V1,XP_041437427.1,XM_041581493.1,GeneID:108707843,NA
A0A8J1M6Y7,XP_041437429.1,XM_041581495.1,GeneID:108707843,NA
A0A8J1M8R0,XP_041437430.1,XM_041581496.1,GeneID:108707843,NA
A0A8J1M7X2,XP_041437432.1,XM_041581498.1,GeneID:108707843,NA
A0A8J1M6Z1,XP_041437433.1,XM_041581499.1,GeneID:108707843,NA
A0A8J1M6W1,XP_041437434.1,XM_041581500.1,GeneID:108707843,NA
A0A8J1M8R4,XP_041437435.1,XM_041581501.1,GeneID:108707843,NA
A0A8J1M6Z8,XP_041437438.1,XM_041581504.1,GeneID:108707843,NA
A0A8J1M6W0,XP_041437437.1,XM_041581503.1,GeneID:108707843,NA
A0A8J1M6W6,XP_041437439.1,XM_041581505.1,GeneID:108707843,NA
A0A8J1M8R9,XP_041437440.1,XM_041581506.1,GeneID:108707398,NA
A0A8J1M7Y2,XP_041437441.1,XM_041581507.1,GeneID:121399808,NA
A0A8J1M6W4,XP_041437442.1,XM_041581508.1,GeneID:108707846,NA
A0A8J1M704,XP_041437443.1,XM_041581509.1,GeneID:121399810,NA
A0A8J1M6X1,XP_041437444.1,XM_041581510.1,GeneID:108707847,NA
A0A8J1M8S4,XP_041437445.1,XM_041581511.1,GeneID:108707847,NA
A0A8J1M6W9,XP_041437447.1,XM_041581513.1,GeneID:121399811,NA
A0A8J1M708,XP_041437448.1,XM_041581514.1,GeneID:108707851,XB-GENE-6485864
A0A1L8HC98,XP_041437451.1,XM_041581517.1,GeneID:495248,XB-GENE-22065950
A0A8J1M6X4,XP_041437452.1,XM_041581518.1,GeneID:495248,XB-GENE-22065950
A0A8J1M713,XP_041437453.1,XM_041581519.1,GeneID:495248,XB-GENE-22065950
A0A8J1M6Y1,XP_041437454.1,XM_041581520.1,GeneID:495248,XB-GENE-22065950
A0A8J1M8T3,XP_041437455.1,XM_041581521.1,GeneID:121393120,NA
A0A8J1M7Z5,XP_041437456.1,XM_041581522.1,GeneID:121393120,NA
A0A8J1M718,XP_041437458.1,XM_041581524.1,GeneID:108707406,XB-GENE-22065914
A0A8J1M6Y6,XP_041437459.1,XM_041581525.1,GeneID:108707408,XB-GENE-22065926
A0A1L8HCC0,XP_041437461.1,XM_041581527.1,GeneID:108707409,XB-GENE-22065932
A0A1L8HCC1,XP_041437464.1,XM_041581530.1,GeneID:108707411,XB-GENE-22065944
A0A8J1M805,XP_041437466.1,XM_041581532.1,GeneID:108707411,XB-GENE-22065944
A0A8J1M6Y8,XP_041437467.1,XM_041581533.1,GeneID:447629,XB-GENE-865947
A0A8J1M6Z6,XP_041437469.1,XM_041581535.1,GeneID:108707413,NA
A0A8J1M8U8,XP_041437470.1,XM_041581536.1,GeneID:108707856,XB-GENE-6487792
A0A8J1M811,XP_041437471.1,XM_041581537.1,GeneID:108707414,XB-GENE-17342969
A0A8J1M6Z2,XP_041437472.1,XM_041581538.1,GeneID:447629,XB-GENE-865947
A0A8J1M8V3,XP_041437475.1,XM_041581541.1,GeneID:108707659,XB-GENE-17342397
A0A8J1M815,XP_041437476.1,XM_041581542.1,GeneID:108707857,XB-GENE-6488564
A0A8J1M6Z7,XP_041437477.1,XM_041581543.1,GeneID:108707857,XB-GENE-6488564
A0A8J1M737,XP_041437478.1,XM_041581544.1,GeneID:447629,XB-GENE-865947
A0A8J1M742,XP_041437483.1,XM_041581549.1,GeneID:447629,XB-GENE-865947
A0A8J1M710,XP_041437484.1,XM_041581550.1,GeneID:108707862,XB-GENE-17340114
A0A8J1M8W0,XP_041437485.1,XM_041581551.1,GeneID:447629,XB-GENE-865947
A0A8J1M826,XP_041437486.1,XM_041581552.1,GeneID:108707416,XB-GENE-17333291
A0A8J1M709,XP_041437487.1,XM_041581553.1,GeneID:108707416,XB-GENE-17333291
A0A8J1M746,XP_041437488.1,XM_041581554.1,GeneID:108707416,XB-GENE-17333291
A0A8J1M714,XP_041437489.1,XM_041581555.1,GeneID:447629,XB-GENE-865947
A0A8J1M8W5,XP_041437490.1,XM_041581556.1,GeneID:121399813,NA
A0A8J1M831,XP_041437491.1,XM_041581557.1,GeneID:121399814,NA
A0A8J1M715,XP_041437492.1,XM_041581558.1,GeneID:447629,XB-GENE-865947
A0A8J1M719,XP_041437494.1,XM_041581560.1,GeneID:100628319,XB-GENE-5844155
A0A8J1M8X0,XP_041437495.1,XM_041581561.1,GeneID:447629,XB-GENE-865947
A0A8J1M836,XP_041437496.1,XM_041581562.1,GeneID:447629,XB-GENE-865947
A0A8J1M720,XP_041437497.1,XM_041581563.1,GeneID:108707419,NA
A0A1L8HCM9,XP_041437499.1,XM_041581565.1,GeneID:108707663,XB-GENE-17334356
A0A8J1M8X5,XP_041437500.1,XM_041581566.1,GeneID:447629,XB-GENE-865947
A0A8J1M841,XP_041437501.1,XM_041581567.1,GeneID:108707879,XB-GENE-17332541
A0A8J1M725,XP_041437502.1,XM_041581568.1,GeneID:108707879,XB-GENE-17332541
A0A8J1M763,XP_041437503.1,XM_041581569.1,GeneID:108707879,XB-GENE-17332541
A0A8J1M727,XP_041437504.1,XM_041581570.1,GeneID:108707879,XB-GENE-17332541
A0A8J1M8X9,XP_041437506.1,XM_041581572.1,GeneID:108707879,XB-GENE-17332541
A0A8J1M729,XP_041437508.1,XM_041581574.1,GeneID:108707879,XB-GENE-17332541
A0A8J1M734,XP_041437509.1,XM_041581575.1,GeneID:447629,XB-GENE-865947
A0A8J1M8Y3,XP_041437510.1,XM_041581576.1,GeneID:108707421,NA
A0A8J1M851,XP_041437511.1,XM_041581577.1,GeneID:108707421,NA
A0A8J1M733,XP_041437512.1,XM_041581578.1,GeneID:443605,XB-GENE-5817937
A0A8J1M773,XP_041437513.1,XM_041581579.1,GeneID:447629,XB-GENE-865947
A0A8J1M8Y8,XP_041437515.1,XM_041581581.1,GeneID:108707884,XB-GENE-17333531
A0A8J1M857,XP_041437516.1,XM_041581582.1,GeneID:108707425,NA
A0A1L8HCM2,XP_041437517.1,XM_041581583.1,GeneID:108707425,NA
A0A8J1M778,XP_041437518.1,XM_041581584.1,GeneID:121399818,NA
A0A8J1M743,XP_041437519.1,XM_041581585.1,GeneID:108707890,NA
A0A8J1M8Z2,XP_041437520.1,XM_041581586.1,GeneID:108707426,XB-GENE-17340934
A0A8J1M862,XP_041437521.1,XM_041581587.1,GeneID:108707426,XB-GENE-17340934
A0A8J1M744,XP_041437522.1,XM_041581588.1,GeneID:108707428,XB-GENE-6486415
A0A8J1M783,XP_041437523.1,XM_041581589.1,GeneID:108707893,NA
A0A8J1M748,XP_041437524.1,XM_041581590.1,GeneID:108707429,NA
A0A8J1M8Z7,XP_041437525.1,XM_041581591.1,GeneID:108707429,NA
A0A8J1M750,XP_041437528.1,XM_041581594.1,GeneID:108707430,XB-GENE-6485881
A0A8J1M752,XP_041437529.1,XM_041581595.1,GeneID:108707430,XB-GENE-6485881
A0A8J1M902,XP_041437530.1,XM_041581596.1,GeneID:108707896,XB-GENE-6486079
A0A1L8HCZ6,XP_041437531.1,XM_041581597.1,GeneID:432062,NA
A0A8J1M754,XP_041437532.1,XM_041581598.1,GeneID:108707666,XB-GENE-17331666
A0A8J1M793,XP_041437533.1,XM_041581599.1,GeneID:108707901,XB-GENE-17334357
A0A8J1M757,XP_041437534.1,XM_041581600.1,GeneID:108707901,XB-GENE-17334357
A0A8J1M906,XP_041437535.1,XM_041581601.1,GeneID:108707903,NA
A0A8J1M877,XP_041437536.1,XM_041581602.1,GeneID:100158347,XB-GENE-17341582
A0A8J1M759,XP_041437537.1,XM_041581603.1,GeneID:108707903,NA
A0A8J1M798,XP_041437538.1,XM_041581604.1,GeneID:108707903,NA
A0A8J1M762,XP_041437539.1,XM_041581605.1,GeneID:108707903,NA
A0A8J1M912,XP_041437540.1,XM_041581606.1,GeneID:108707903,NA
A0A8J1M882,XP_041437541.1,XM_041581607.1,GeneID:108707903,NA
A0A8J1M765,XP_041437542.1,XM_041581608.1,GeneID:108707903,NA
A0A8J1M7A3,XP_041437543.1,XM_041581609.1,GeneID:108707903,NA
A0A8J1M767,XP_041437544.1,XM_041581610.1,GeneID:108707903,NA
A0A8J1M917,XP_041437545.1,XM_041581611.1,GeneID:108707903,NA
A0A8J1M887,XP_041437546.1,XM_041581612.1,GeneID:108707903,NA
A0A8J1M771,XP_041437547.1,XM_041581613.1,GeneID:108707904,XB-GENE-17337972
A0A8J1M7A8,XP_041437548.1,XM_041581614.1,GeneID:108707432,NA
A0A8J1M772,XP_041437549.1,XM_041581615.1,GeneID:108707432,NA
A0A8J1M922,XP_041437550.1,XM_041581616.1,GeneID:108707432,NA
A0A8J1M891,XP_041437551.1,XM_041581617.1,GeneID:108707432,NA
A0A8J1M777,XP_041437552.1,XM_041581618.1,GeneID:121399820,NA
A0A8J1M7B3,XP_041437553.1,XM_041581619.1,GeneID:100127253,XB-GENE-922491
A0A8J1M896,XP_041437556.1,XM_041581622.1,GeneID:121399821,NA
A0A8J1M781,XP_041437557.1,XM_041581623.1,GeneID:121399821,NA
A0A8J1M7B8,XP_041437558.1,XM_041581624.1,GeneID:108707918,XB-GENE-17334458
A0A1L8HD01,XP_041437559.1,XM_041581625.1,GeneID:108707918,XB-GENE-17334458
A0A8J1M931,XP_041437560.1,XM_041581626.1,GeneID:108707918,XB-GENE-17334458
A0A8J1M8A1,XP_041437561.1,XM_041581627.1,GeneID:447711,XB-GENE-5715420
A0A8J1M786,XP_041437562.1,XM_041581628.1,GeneID:108707918,XB-GENE-17334458
A0A8J1M787,XP_041437564.1,XM_041581630.1,GeneID:108707920,XB-GENE-17337442
A0A8J1M936,XP_041437565.1,XM_041581631.1,GeneID:108707920,XB-GENE-17337442
A0A8J1M8A6,XP_041437566.1,XM_041581632.1,GeneID:121399822,NA
A0A8J1M791,XP_041437567.1,XM_041581633.1,GeneID:108705615,NA
A0A8J1M7C5,XP_041437568.1,XM_041581634.1,GeneID:121399823,NA
A0A8J1M792,XP_041437569.1,XM_041581635.1,GeneID:121399824,NA
A0A8J1M941,XP_041437570.1,XM_041581636.1,GeneID:121399825,NA
A0A8J1M8B2,XP_041437571.1,XM_041581637.1,GeneID:108707927,XB-GENE-17346676
A0A8J1M796,XP_041437572.1,XM_041581638.1,GeneID:100158347,XB-GENE-17341582
A0A8J1M8B8,XP_041437576.1,XM_041581642.1,GeneID:108707929,XB-GENE-17334851
A0A8J1M7A1,XP_041437577.1,XM_041581643.1,GeneID:447735,XB-GENE-6253399
A0A8J1M7D5,XP_041437578.1,XM_041581644.1,GeneID:108707929,XB-GENE-17334851
A0A8J1M7A2,XP_041437579.1,XM_041581645.1,GeneID:446607,XB-GENE-6077537
A0A8J1M950,XP_041437580.1,XM_041581646.1,GeneID:108707931,XB-GENE-6487014
A0A1L8HD32,XP_041437581.1,XM_041581647.1,GeneID:108707931,XB-GENE-6487014
A0A8J1M7A6,XP_041437584.1,XM_041581650.1,GeneID:108707934,NA
A0A8J1M956,XP_041437585.1,XM_041581651.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M8C8,XP_041437586.1,XM_041581652.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7E5,XP_041437588.1,XM_041581654.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7B1,XP_041437589.1,XM_041581655.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M962,XP_041437590.1,XM_041581656.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M8D3,XP_041437591.1,XM_041581657.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7B6,XP_041437592.1,XM_041581658.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7F2,XP_041437593.1,XM_041581659.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7B7,XP_041437594.1,XM_041581660.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M967,XP_041437595.1,XM_041581661.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M8D9,XP_041437596.1,XM_041581662.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7C0,XP_041437597.1,XM_041581663.1,GeneID:108707936,XB-GENE-17337166
A0A8J1M7F8,XP_041437598.1,XM_041581664.1,GeneID:108707936,XB-GENE-17337166
A0A1L8HD10,XP_041437599.1,XM_041581665.1,GeneID:121399826,NA
A0A8J1M972,XP_041437600.1,XM_041581666.1,GeneID:398795,XB-GENE-956928
A0A8J1M8E4,XP_041437601.1,XM_041581667.1,GeneID:398795,XB-GENE-956928
A0A8J1M7C8,XP_041437602.1,XM_041581668.1,GeneID:398795,XB-GENE-956928
A0A8J1M977,XP_041437605.1,XM_041581671.1,GeneID:100381139,XB-GENE-5907181
A0A8J1M8E9,XP_041437606.1,XM_041581672.1,GeneID:100381139,XB-GENE-5907181
A0A8J1M7G9,XP_041437608.1,XM_041581674.1,GeneID:100381139,XB-GENE-5907181
A0A8J1M7D1,XP_041437609.1,XM_041581675.1,GeneID:121399827,NA
A0A8J1M982,XP_041437610.1,XM_041581676.1,GeneID:121399828,NA
A0A8J1M8F4,XP_041437611.1,XM_041581677.1,GeneID:121399829,NA
A0A8J1M7D7,XP_041437612.1,XM_041581678.1,GeneID:121399830,NA
A0A8J1M7H4,XP_041437613.1,XM_041581679.1,GeneID:121399831,NA
A0A8J1M7D6,XP_041437614.1,XM_041581680.1,GeneID:121399833,NA
A0A8J1M987,XP_041437615.1,XM_041581681.1,GeneID:121399834,NA
A0A8J1M7I5,XP_041437623.1,XM_041581689.1,GeneID:121399847,NA
A0A8J1M7E2,XP_041437617.1,XM_041581683.1,GeneID:121399836,NA
A0A8J1M7H9,XP_041437618.1,XM_041581684.1,GeneID:121399837,NA
A0A8J1M7E1,XP_041437619.1,XM_041581685.1,GeneID:100158347,XB-GENE-17341582
A0A8J1M992,XP_041437620.1,XM_041581686.1,GeneID:121399839,NA
A0A8J1M8G4,XP_041437621.1,XM_041581687.1,GeneID:121399842,NA
A0A8J1M7E8,XP_041437622.1,XM_041581688.1,GeneID:121399846,NA
A0A8J1M8H4,XP_041437631.1,XM_041581697.1,GeneID:121399855,NA
A0A8J1M998,XP_041437627.1,XM_041581693.1,GeneID:121399852,NA
A0A8J1M7J0,XP_041437629.1,XM_041581695.1,GeneID:121399853,NA
A0A8J1M9A3,XP_041437630.1,XM_041581696.1,GeneID:121399854,NA
A0A8J1M7F5,XP_041437634.1,XM_041581700.1,GeneID:121399858,NA
A0A8J1M9A7,XP_041437635.1,XM_041581701.1,GeneID:121399861,NA
A0A8J1M8H9,XP_041437636.1,XM_041581702.1,GeneID:121399862,NA
A0A8J1M7G2,XP_041437637.1,XM_041581703.1,GeneID:121399863,NA
A0A8J1M7K2,XP_041437638.1,XM_041581704.1,GeneID:121399864,NA
A0A8J1M7G0,XP_041437640.1,XM_041581706.1,GeneID:121399866,NA
A0A8J1M8I2,XP_041437641.1,XM_041581707.1,GeneID:121399866,NA
A0A8J1M7G6,XP_041437642.1,XM_041581708.1,GeneID:121399867,NA
A0A8J1M7K6,XP_041437643.1,XM_041581709.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M9B6,XP_041437645.1,XM_041581711.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M8I7,XP_041437646.1,XM_041581712.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M7H0,XP_041437647.1,XM_041581713.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M7L1,XP_041437648.1,XM_041581714.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M7H1,XP_041437649.1,XM_041581715.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M9C0,XP_041437650.1,XM_041581716.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M8J4,XP_041437651.1,XM_041581717.1,GeneID:100381004,XB-GENE-1013117
A0A8J1M7H5,XP_041437652.1,XM_041581718.1,GeneID:108707439,NA
A0A8J1M7L8,XP_041437653.1,XM_041581719.1,GeneID:108707950,NA
A0A8J1M9C5,XP_041437655.1,XM_041581721.1,GeneID:108707440,NA
A0A8J1M7I0,XP_041437657.1,XM_041581723.1,GeneID:108707959,XB-GENE-6485981
A0A8J1M7I3,XP_041437659.1,XM_041581725.1,GeneID:108707961,XB-GENE-6487307
A0A8J1M9C9,XP_041437660.1,XM_041581726.1,GeneID:108707962,XB-GENE-17333803
A0A8J1M8K5,XP_041437661.1,XM_041581727.1,GeneID:108707962,XB-GENE-17333803
A0A8J1M7I4,XP_041437663.1,XM_041581729.1,GeneID:108707962,XB-GENE-17333803
A0A8J1M7I7,XP_041437664.1,XM_041581730.1,GeneID:108707962,XB-GENE-17333803
A0A8J1M9D3,XP_041437665.1,XM_041581731.1,GeneID:100158347,XB-GENE-17341582
A0A1L8HDH6,XP_041437666.1,XM_041581732.1,GeneID:108707974,XB-GENE-17340822
